N_awal,P_awal,K_awal,N_target,P_target,K_target,Kekurangan_N,Kekurangan_P,Kekurangan_K,Dosis_Pupuk_Gram
16.1,13.3,214.8,30,40,100,13.9,26.7,0.0,3.3
39.9,0.0,78.2,30,40,100,0.0,40.0,21.8,5.0
45.5,26.2,0.0,30,40,100,0.0,13.8,100.0,5.0
2.1,97.3,192.5,30,40,100,27.9,0.0,0.0,4.6
27.9,125.3,0.0,30,40,100,2.1,0.0,100.0,5.0
0.0,41.5,0.0,30,40,100,30.0,0.0,100.0,5.0
67.0,76.6,135.5,30,40,100,0.0,0.0,0.0,0.0
11.4,38.2,146.9,30,40,100,18.6,1.8,0.0,3.1
27.5,0.0,106.9,30,40,100,2.5,40.0,0.0,5.0
17.1,95.9,0.0,30,40,100,12.9,0.0,100.0,5.0
58.6,11.4,68.7,30,40,100,0.0,28.6,31.3,3.6
0.0,98.2,51.1,30,40,100,30.0,0.0,48.9,5.0
25.5,88.7,30.2,30,40,100,4.5,0.0,69.8,3.5
22.9,61.2,187.4,30,40,100,7.1,0.0,0.0,1.2
13.0,110.1,0.0,30,40,100,17.0,0.0,100.0,5.0
75.1,126.3,99.0,30,40,100,0.0,0.0,1.0,0.0
0.7,29.4,169.8,30,40,100,29.3,10.6,0.0,4.9
47.9,3.9,104.3,30,40,100,0.0,36.1,0.0,4.5
36.1,0.0,173.6,30,40,100,0.0,40.0,0.0,5.0
61.9,126.8,119.0,30,40,100,0.0,0.0,0.0,0.0
7.0,18.8,108.1,30,40,100,23.0,21.2,0.0,3.8
5.1,82.1,103.1,30,40,100,24.9,0.0,0.0,4.1
57.2,6.6,123.0,30,40,100,0.0,33.4,0.0,4.2
38.1,98.4,42.4,30,40,100,0.0,0.0,57.6,2.9
0.0,8.3,0.0,30,40,100,30.0,31.7,100.0,5.0
10.6,0.0,150.4,30,40,100,19.4,40.0,0.0,5.0
37.0,28.1,167.2,30,40,100,0.0,11.9,0.0,1.5
49.8,15.0,93.8,30,40,100,0.0,25.0,6.2,3.1
6.6,60.4,29.3,30,40,100,23.4,0.0,70.7,3.9
0.0,34.4,0.0,30,40,100,30.0,5.6,100.0,5.0
40.9,61.7,80.4,30,40,100,0.0,0.0,19.6,1.0
0.0,24.7,0.0,30,40,100,30.0,15.3,100.0,5.0
0.0,9.7,0.0,30,40,100,30.0,30.3,100.0,5.0
0.0,13.0,71.8,30,40,100,30.0,27.0,28.2,5.0
49.1,118.7,11.9,30,40,100,0.0,0.0,88.1,4.4
29.6,45.5,101.3,30,40,100,0.4,0.0,0.0,0.1
19.5,0.0,60.6,30,40,100,10.5,40.0,39.4,5.0
65.5,15.5,24.6,30,40,100,0.0,24.5,75.4,3.8
44.1,40.3,0.0,30,40,100,0.0,0.0,100.0,5.0
72.0,110.7,4.7,30,40,100,0.0,0.0,95.3,4.8
0.0,77.8,7.7,30,40,100,30.0,0.0,92.3,5.0
25.0,0.0,0.0,30,40,100,5.0,40.0,100.0,5.0
0.0,133.8,47.0,30,40,100,30.0,0.0,53.0,5.0
19.4,35.2,0.0,30,40,100,10.6,4.8,100.0,5.0
18.9,86.6,60.3,30,40,100,11.1,0.0,39.7,2.0
43.8,0.0,92.9,30,40,100,0.0,40.0,7.1,5.0
27.2,0.0,6.9,30,40,100,2.8,40.0,93.1,5.0
43.7,0.0,107.8,30,40,100,0.0,40.0,0.0,5.0
46.0,0.0,0.0,30,40,100,0.0,40.0,100.0,5.0
87.3,121.4,0.0,30,40,100,0.0,0.0,100.0,5.0
17.0,45.1,64.4,30,40,100,13.0,0.0,35.6,2.2
0.0,0.0,128.9,30,40,100,30.0,40.0,0.0,5.0
33.0,54.7,143.4,30,40,100,0.0,0.0,0.0,0.0
3.1,44.1,203.5,30,40,100,26.9,0.0,0.0,4.5
68.2,61.4,43.1,30,40,100,0.0,0.0,56.9,2.8
17.9,85.1,63.2,30,40,100,12.1,0.0,36.8,2.0
9.8,24.8,0.0,30,40,100,20.2,15.2,100.0,5.0
12.5,1.0,0.0,30,40,100,17.5,39.0,100.0,5.0
46.4,69.8,91.9,30,40,100,0.0,0.0,8.1,0.4
21.5,68.7,10.9,30,40,100,8.5,0.0,89.1,4.5
7.7,40.5,172.9,30,40,100,22.3,0.0,0.0,3.7
73.4,124.1,0.0,30,40,100,0.0,0.0,100.0,5.0
1.6,18.8,112.7,30,40,100,28.4,21.2,0.0,4.7
27.0,0.2,0.0,30,40,100,3.0,39.8,100.0,5.0
44.5,53.3,7.3,30,40,100,0.0,0.0,92.7,4.6
0.0,9.3,117.0,30,40,100,30.0,30.7,0.0,5.0
39.6,56.4,19.0,30,40,100,0.0,0.0,81.0,4.1
0.0,2.9,31.9,30,40,100,30.0,37.1,68.1,5.0
49.4,20.3,8.0,30,40,100,0.0,19.7,92.0,4.6
0.0,112.5,217.4,30,40,100,30.0,0.0,0.0,5.0
45.7,20.1,23.7,30,40,100,0.0,19.9,76.3,3.8
57.4,4.3,77.7,30,40,100,0.0,35.7,22.3,4.5
50.5,83.6,57.2,30,40,100,0.0,0.0,42.8,2.1
33.1,0.0,91.4,30,40,100,0.0,40.0,8.6,5.0
19.4,8.6,23.9,30,40,100,10.6,31.4,76.1,3.9
9.5,59.7,57.3,30,40,100,20.5,0.0,42.7,3.4
67.8,74.2,105.3,30,40,100,0.0,0.0,0.0,0.0
6.0,85.6,3.9,30,40,100,24.0,0.0,96.1,4.8
0.0,6.4,161.3,30,40,100,30.0,33.6,0.0,5.0
44.9,60.4,169.1,30,40,100,0.0,0.0,0.0,0.0
3.3,17.7,122.4,30,40,100,26.7,22.3,0.0,4.4
0.0,12.1,79.1,30,40,100,30.0,27.9,20.9,5.0
0.0,84.9,0.0,30,40,100,30.0,0.0,100.0,5.0
12.2,14.3,107.7,30,40,100,17.8,25.7,0.0,3.2
23.6,47.6,41.9,30,40,100,6.4,0.0,58.1,2.9
32.9,42.7,53.6,30,40,100,0.0,0.0,46.4,2.3
53.0,0.0,0.0,30,40,100,0.0,40.0,100.0,5.0
41.0,75.3,113.3,30,40,100,0.0,0.0,0.0,0.0
20.5,59.0,0.0,30,40,100,9.5,0.0,100.0,5.0
20.3,0.0,83.0,30,40,100,9.7,40.0,17.0,5.0
40.5,47.6,146.5,30,40,100,0.0,0.0,0.0,0.0
62.2,5.3,35.6,30,40,100,0.0,34.7,64.4,4.3
29.5,80.6,171.6,30,40,100,0.5,0.0,0.0,0.1
12.6,0.0,13.3,30,40,100,17.4,40.0,86.7,5.0
0.0,22.1,121.9,30,40,100,30.0,17.9,0.0,5.0
0.0,51.0,0.0,30,40,100,30.0,0.0,100.0,5.0
44.9,38.6,156.7,30,40,100,0.0,1.4,0.0,0.2
42.4,67.2,144.1,30,40,100,0.0,0.0,0.0,0.0
42.4,0.0,111.3,30,40,100,0.0,40.0,0.0,5.0
22.3,102.9,41.8,30,40,100,7.7,0.0,58.2,2.9
66.0,57.6,0.0,30,40,100,0.0,0.0,100.0,5.0
12.2,91.2,42.0,30,40,100,17.8,0.0,58.0,3.0
53.2,71.6,163.0,30,40,100,0.0,0.0,0.0,0.0
24.8,36.0,84.0,30,40,100,5.2,4.0,16.0,0.9
8.6,0.0,0.0,30,40,100,21.4,40.0,100.0,5.0
42.8,13.8,0.0,30,40,100,0.0,26.2,100.0,5.0
37.6,100.4,174.6,30,40,100,0.0,0.0,0.0,0.0
36.1,92.2,112.8,30,40,100,0.0,0.0,0.0,0.0
28.3,11.5,0.0,30,40,100,1.7,28.5,100.0,5.0
24.9,0.0,0.0,30,40,100,5.1,40.0,100.0,5.0
94.0,27.9,23.1,30,40,100,0.0,12.1,76.9,3.8
59.7,24.9,0.0,30,40,100,0.0,15.1,100.0,5.0
46.5,26.4,60.9,30,40,100,0.0,13.6,39.1,2.0
29.1,57.7,271.2,30,40,100,0.9,0.0,0.0,0.1
54.6,71.7,0.0,30,40,100,0.0,0.0,100.0,5.0
40.7,76.3,58.5,30,40,100,0.0,0.0,41.5,2.1
26.7,54.4,179.3,30,40,100,3.3,0.0,0.0,0.6
17.3,0.0,133.9,30,40,100,12.7,40.0,0.0,5.0
23.6,22.7,61.5,30,40,100,6.4,17.3,38.5,2.2
0.0,129.2,61.7,30,40,100,30.0,0.0,38.3,5.0
31.9,51.5,0.0,30,40,100,0.0,0.0,100.0,5.0
12.0,51.3,51.9,30,40,100,18.0,0.0,48.1,3.0
71.3,50.9,93.1,30,40,100,0.0,0.0,6.9,0.3
26.5,53.2,162.6,30,40,100,3.5,0.0,0.0,0.6
0.0,0.0,23.5,30,40,100,30.0,40.0,76.5,5.0
24.5,26.8,58.2,30,40,100,5.5,13.2,41.8,2.1
0.0,34.9,0.0,30,40,100,30.0,5.1,100.0,5.0
39.4,88.0,91.7,30,40,100,0.0,0.0,8.3,0.4
34.2,38.4,136.7,30,40,100,0.0,1.6,0.0,0.2
53.2,0.0,124.3,30,40,100,0.0,40.0,0.0,5.0
3.4,53.8,0.0,30,40,100,26.6,0.0,100.0,5.0
26.9,4.1,85.3,30,40,100,3.1,35.9,14.7,4.5
0.0,0.0,18.9,30,40,100,30.0,40.0,81.1,5.0
45.9,2.9,155.0,30,40,100,0.0,37.1,0.0,4.6
40.7,58.3,60.5,30,40,100,0.0,0.0,39.5,2.0
40.1,87.1,0.0,30,40,100,0.0,0.0,100.0,5.0
26.0,55.9,55.8,30,40,100,4.0,0.0,44.2,2.2
37.8,61.9,110.5,30,40,100,0.0,0.0,0.0,0.0
71.6,55.5,93.2,30,40,100,0.0,0.0,6.8,0.3
17.8,40.5,32.2,30,40,100,12.2,0.0,67.8,3.4
29.9,64.5,26.3,30,40,100,0.1,0.0,73.7,3.7
0.0,0.0,0.0,30,40,100,30.0,40.0,100.0,5.0
1.2,40.9,41.7,30,40,100,28.8,0.0,58.3,4.8
28.7,0.0,4.5,30,40,100,1.3,40.0,95.5,5.0
57.4,83.2,151.7,30,40,100,0.0,0.0,0.0,0.0
18.7,30.5,0.8,30,40,100,11.3,9.5,99.2,5.0
19.2,37.7,83.4,30,40,100,10.8,2.3,16.6,1.8
14.4,0.0,77.9,30,40,100,15.6,40.0,22.1,5.0
10.7,77.4,149.8,30,40,100,19.3,0.0,0.0,3.2
34.4,61.7,161.3,30,40,100,0.0,0.0,0.0,0.0
0.0,58.9,129.6,30,40,100,30.0,0.0,0.0,5.0
62.4,3.7,102.0,30,40,100,0.0,36.3,0.0,4.5
7.0,5.3,0.0,30,40,100,23.0,34.7,100.0,5.0
46.5,45.4,0.0,30,40,100,0.0,0.0,100.0,5.0
0.0,8.5,5.3,30,40,100,30.0,31.5,94.7,5.0
45.0,53.9,134.1,30,40,100,0.0,0.0,0.0,0.0
45.1,0.0,79.4,30,40,100,0.0,40.0,20.6,5.0
36.9,16.8,143.5,30,40,100,0.0,23.2,0.0,2.9
0.0,108.8,154.4,30,40,100,30.0,0.0,0.0,5.0
33.1,54.1,15.0,30,40,100,0.0,0.0,85.0,4.2
0.0,43.2,76.1,30,40,100,30.0,0.0,23.9,5.0
18.8,116.3,72.4,30,40,100,11.2,0.0,27.6,1.9
55.3,0.0,47.1,30,40,100,0.0,40.0,52.9,5.0
48.6,3.6,30.4,30,40,100,0.0,36.4,69.6,4.6
26.4,20.3,169.0,30,40,100,3.6,19.7,0.0,2.5
0.0,71.0,77.7,30,40,100,30.0,0.0,22.3,5.0
44.3,71.7,74.6,30,40,100,0.0,0.0,25.4,1.3
26.5,1.6,8.8,30,40,100,3.5,38.4,91.2,4.8
0.0,76.6,127.9,30,40,100,30.0,0.0,0.0,5.0
48.2,20.2,0.0,30,40,100,0.0,19.8,100.0,5.0
25.3,85.2,110.2,30,40,100,4.7,0.0,0.0,0.8
60.2,0.0,112.4,30,40,100,0.0,40.0,0.0,5.0
0.0,31.5,40.2,30,40,100,30.0,8.5,59.8,5.0
0.0,16.7,99.1,30,40,100,30.0,23.3,0.9,5.0
33.9,78.9,88.5,30,40,100,0.0,0.0,11.5,0.6
34.3,15.4,70.3,30,40,100,0.0,24.6,29.7,3.1
0.0,34.7,74.5,30,40,100,30.0,5.3,25.5,5.0
0.0,56.8,78.5,30,40,100,30.0,0.0,21.5,5.0
104.4,58.4,84.0,30,40,100,0.0,0.0,16.0,0.8
17.2,72.1,78.4,30,40,100,12.8,0.0,21.6,2.1
46.8,44.9,0.0,30,40,100,0.0,0.0,100.0,5.0
7.4,19.6,61.2,30,40,100,22.6,20.4,38.8,3.8
0.0,22.4,94.9,30,40,100,30.0,17.6,5.1,5.0
21.1,37.5,81.3,30,40,100,8.9,2.5,18.7,1.5
18.4,46.5,150.4,30,40,100,11.6,0.0,0.0,1.9
14.6,30.5,123.5,30,40,100,15.4,9.5,0.0,2.6
22.7,37.2,3.3,30,40,100,7.3,2.8,96.7,4.8
33.5,0.0,60.1,30,40,100,0.0,40.0,39.9,5.0
21.7,63.3,48.4,30,40,100,8.3,0.0,51.6,2.6
0.0,43.7,73.1,30,40,100,30.0,0.0,26.9,5.0
39.8,76.8,73.3,30,40,100,0.0,0.0,26.7,1.3
0.0,36.5,122.8,30,40,100,30.0,3.5,0.0,5.0
0.0,0.0,87.8,30,40,100,30.0,40.0,12.2,5.0
47.0,22.0,172.7,30,40,100,0.0,18.0,0.0,2.2
40.4,28.4,92.9,30,40,100,0.0,11.6,7.1,1.5
24.3,66.3,6.5,30,40,100,5.7,0.0,93.5,4.7
0.0,0.0,35.8,30,40,100,30.0,40.0,64.2,5.0
5.8,38.1,122.2,30,40,100,24.2,1.9,0.0,4.0
18.5,57.1,0.0,30,40,100,11.5,0.0,100.0,5.0
0.0,9.8,0.0,30,40,100,30.0,30.2,100.0,5.0
4.9,39.5,74.4,30,40,100,25.1,0.5,25.6,4.2
44.5,11.2,150.2,30,40,100,0.0,28.8,0.0,3.6
66.6,7.1,178.9,30,40,100,0.0,32.9,0.0,4.1
14.0,20.0,56.0,30,40,100,16.0,20.0,44.0,2.7
47.5,7.8,159.0,30,40,100,0.0,32.2,0.0,4.0
0.0,64.0,79.3,30,40,100,30.0,0.0,20.7,5.0
44.7,6.9,0.0,30,40,100,0.0,33.1,100.0,5.0
3.1,0.1,72.8,30,40,100,26.9,39.9,27.2,5.0
34.7,107.6,23.6,30,40,100,0.0,0.0,76.4,3.8
18.9,75.1,147.5,30,40,100,11.1,0.0,0.0,1.9
63.6,0.0,71.4,30,40,100,0.0,40.0,28.6,5.0
1.0,5.7,0.0,30,40,100,29.0,34.3,100.0,5.0
43.8,46.2,0.0,30,40,100,0.0,0.0,100.0,5.0
18.0,49.5,71.8,30,40,100,12.0,0.0,28.2,2.0
21.4,0.0,0.0,30,40,100,8.6,40.0,100.0,5.0
20.7,83.1,31.7,30,40,100,9.3,0.0,68.3,3.4
1.9,69.7,92.1,30,40,100,28.1,0.0,7.9,4.7
25.6,55.8,0.0,30,40,100,4.4,0.0,100.0,5.0
24.2,91.0,153.7,30,40,100,5.8,0.0,0.0,1.0
32.8,54.6,169.5,30,40,100,0.0,0.0,0.0,0.0
28.4,54.5,0.0,30,40,100,1.6,0.0,100.0,5.0
48.7,99.1,49.5,30,40,100,0.0,0.0,50.5,2.5
52.3,80.8,153.7,30,40,100,0.0,0.0,0.0,0.0
0.0,2.6,73.4,30,40,100,30.0,37.4,26.6,5.0
50.7,61.9,0.0,30,40,100,0.0,0.0,100.0,5.0
0.0,9.7,61.9,30,40,100,30.0,30.3,38.1,5.0
42.7,56.7,4.7,30,40,100,0.0,0.0,95.3,4.8
43.6,55.6,162.9,30,40,100,0.0,0.0,0.0,0.0
0.0,0.0,122.4,30,40,100,30.0,40.0,0.0,5.0
28.6,31.5,48.2,30,40,100,1.4,8.5,51.8,2.6
12.6,47.1,85.0,30,40,100,17.4,0.0,15.0,2.9
4.3,18.9,0.0,30,40,100,25.7,21.1,100.0,5.0
64.4,49.1,12.7,30,40,100,0.0,0.0,87.3,4.4
7.3,68.9,198.8,30,40,100,22.7,0.0,0.0,3.8
3.0,35.2,77.8,30,40,100,27.0,4.8,22.2,4.5
28.1,45.5,148.5,30,40,100,1.9,0.0,0.0,0.3
45.5,92.1,92.2,30,40,100,0.0,0.0,7.8,0.4
21.9,55.5,179.5,30,40,100,8.1,0.0,0.0,1.4
59.2,44.5,0.0,30,40,100,0.0,0.0,100.0,5.0
41.1,0.0,58.3,30,40,100,0.0,40.0,41.7,5.0
0.0,63.5,206.1,30,40,100,30.0,0.0,0.0,5.0
10.9,49.7,150.6,30,40,100,19.1,0.0,0.0,3.2
10.0,88.1,180.4,30,40,100,20.0,0.0,0.0,3.3
39.6,38.3,72.9,30,40,100,0.0,1.7,27.1,1.4
0.0,0.0,30.2,30,40,100,30.0,40.0,69.8,5.0
98.5,0.0,0.0,30,40,100,0.0,40.0,100.0,5.0
41.1,66.1,0.0,30,40,100,0.0,0.0,100.0,5.0
30.2,13.5,138.6,30,40,100,0.0,26.5,0.0,3.3
59.6,54.0,114.9,30,40,100,0.0,0.0,0.0,0.0
92.7,41.0,68.1,30,40,100,0.0,0.0,31.9,1.6
50.7,29.7,114.5,30,40,100,0.0,10.3,0.0,1.3
53.0,32.6,85.0,30,40,100,0.0,7.4,15.0,0.9
29.7,1.6,151.1,30,40,100,0.3,38.4,0.0,4.8
21.9,35.8,150.3,30,40,100,8.1,4.2,0.0,1.4
12.4,12.9,0.0,30,40,100,17.6,27.1,100.0,5.0
2.4,21.5,95.6,30,40,100,27.6,18.5,4.4,4.6
6.4,23.4,0.0,30,40,100,23.6,16.6,100.0,5.0
0.0,27.3,84.2,30,40,100,30.0,12.7,15.8,5.0
23.8,73.6,122.2,30,40,100,6.2,0.0,0.0,1.0
0.0,31.2,0.0,30,40,100,30.0,8.8,100.0,5.0
31.4,77.6,39.9,30,40,100,0.0,0.0,60.1,3.0
24.9,98.3,74.3,30,40,100,5.1,0.0,25.7,1.3
30.1,70.9,92.4,30,40,100,0.0,0.0,7.6,0.4
11.1,58.0,51.0,30,40,100,18.9,0.0,49.0,3.2
113.6,49.6,0.0,30,40,100,0.0,0.0,100.0,5.0
64.7,71.3,69.1,30,40,100,0.0,0.0,30.9,1.5
0.0,40.0,0.0,30,40,100,30.0,0.0,100.0,5.0
32.6,76.1,54.7,30,40,100,0.0,0.0,45.3,2.3
8.6,61.2,37.9,30,40,100,21.4,0.0,62.1,3.6
0.0,22.0,62.7,30,40,100,30.0,18.0,37.3,5.0
0.0,72.5,28.4,30,40,100,30.0,0.0,71.6,5.0
38.3,40.1,0.0,30,40,100,0.0,0.0,100.0,5.0
6.5,32.2,44.0,30,40,100,23.5,7.8,56.0,3.9
53.5,17.3,148.6,30,40,100,0.0,22.7,0.0,2.8
54.3,43.1,175.2,30,40,100,0.0,0.0,0.0,0.0
65.1,76.5,270.2,30,40,100,0.0,0.0,0.0,0.0
1.7,72.2,209.9,30,40,100,28.3,0.0,0.0,4.7
39.5,50.7,0.0,30,40,100,0.0,0.0,100.0,5.0
44.0,60.6,40.6,30,40,100,0.0,0.0,59.4,3.0
12.4,87.6,71.7,30,40,100,17.6,0.0,28.3,2.9
4.0,30.4,66.6,30,40,100,26.0,9.6,33.4,4.3
71.8,0.0,79.1,30,40,100,0.0,40.0,20.9,5.0
32.4,88.8,267.7,30,40,100,0.0,0.0,0.0,0.0
44.1,15.1,0.0,30,40,100,0.0,24.9,100.0,5.0
2.5,8.7,16.0,30,40,100,27.5,31.3,84.0,4.6
0.0,0.0,206.1,30,40,100,30.0,40.0,0.0,5.0
9.7,59.4,23.8,30,40,100,20.3,0.0,76.2,3.8
22.4,0.0,105.2,30,40,100,7.6,40.0,0.0,5.0
0.0,6.3,156.9,30,40,100,30.0,33.7,0.0,5.0
25.7,60.1,112.7,30,40,100,4.3,0.0,0.0,0.7
0.0,65.5,89.0,30,40,100,30.0,0.0,11.0,5.0
0.0,10.2,149.2,30,40,100,30.0,29.8,0.0,5.0
45.1,31.0,1.5,30,40,100,0.0,9.0,98.5,4.9
43.1,1.3,33.5,30,40,100,0.0,38.7,66.5,4.8
14.8,14.4,116.7,30,40,100,15.2,25.6,0.0,3.2
0.0,47.2,0.0,30,40,100,30.0,0.0,100.0,5.0
0.0,16.3,187.7,30,40,100,30.0,23.7,0.0,5.0
15.3,26.6,98.0,30,40,100,14.7,13.4,2.0,2.4
44.3,0.0,85.8,30,40,100,0.0,40.0,14.2,5.0
52.4,82.0,0.0,30,40,100,0.0,0.0,100.0,5.0
11.8,57.0,0.0,30,40,100,18.2,0.0,100.0,5.0
0.0,68.4,41.4,30,40,100,30.0,0.0,58.6,5.0
33.6,88.4,138.6,30,40,100,0.0,0.0,0.0,0.0
2.5,3.2,0.0,30,40,100,27.5,36.8,100.0,5.0
11.2,22.0,137.1,30,40,100,18.8,18.0,0.0,3.1
63.7,0.0,44.5,30,40,100,0.0,40.0,55.5,5.0
49.5,162.8,55.5,30,40,100,0.0,0.0,44.5,2.2
30.5,30.4,93.9,30,40,100,0.0,9.6,6.1,1.2
0.0,78.3,95.2,30,40,100,30.0,0.0,4.8,5.0
32.0,0.0,16.0,30,40,100,0.0,40.0,84.0,5.0
56.2,76.5,123.9,30,40,100,0.0,0.0,0.0,0.0
15.3,111.2,0.0,30,40,100,14.7,0.0,100.0,5.0
64.4,34.0,37.2,30,40,100,0.0,6.0,62.8,3.1
62.8,0.0,85.9,30,40,100,0.0,40.0,14.1,5.0
73.3,30.9,45.7,30,40,100,0.0,9.1,54.3,2.7
34.6,0.0,0.0,30,40,100,0.0,40.0,100.0,5.0
42.7,34.9,134.6,30,40,100,0.0,5.1,0.0,0.6
66.2,69.5,0.0,30,40,100,0.0,0.0,100.0,5.0
38.7,35.0,68.1,30,40,100,0.0,5.0,31.9,1.6
11.7,25.0,85.8,30,40,100,18.3,15.0,14.2,3.0
13.2,57.7,75.1,30,40,100,16.8,0.0,24.9,2.8
32.7,60.8,167.8,30,40,100,0.0,0.0,0.0,0.0
0.0,0.0,69.2,30,40,100,30.0,40.0,30.8,5.0
21.9,40.0,108.0,30,40,100,8.1,0.0,0.0,1.4
57.2,134.5,69.0,30,40,100,0.0,0.0,31.0,1.6
0.0,0.0,122.9,30,40,100,30.0,40.0,0.0,5.0
69.7,33.0,185.9,30,40,100,0.0,7.0,0.0,0.9
57.9,114.6,84.6,30,40,100,0.0,0.0,15.4,0.8
12.9,80.9,136.5,30,40,100,17.1,0.0,0.0,2.9
41.4,15.8,190.9,30,40,100,0.0,24.2,0.0,3.0
26.0,44.7,182.9,30,40,100,4.0,0.0,0.0,0.7
61.0,36.4,42.4,30,40,100,0.0,3.6,57.6,2.9
53.9,6.3,157.1,30,40,100,0.0,33.7,0.0,4.2
0.0,33.5,93.6,30,40,100,30.0,6.5,6.4,5.0
42.7,25.2,163.6,30,40,100,0.0,14.8,0.0,1.8
20.1,41.0,119.4,30,40,100,9.9,0.0,0.0,1.6
28.3,6.3,95.7,30,40,100,1.7,33.7,4.3,4.2
5.2,0.0,108.5,30,40,100,24.8,40.0,0.0,5.0
75.7,34.8,94.1,30,40,100,0.0,5.2,5.9,0.7
55.6,105.5,97.2,30,40,100,0.0,0.0,2.8,0.1
4.9,39.8,60.7,30,40,100,25.1,0.2,39.3,4.2
0.0,23.1,53.2,30,40,100,30.0,16.9,46.8,5.0
15.0,66.8,215.7,30,40,100,15.0,0.0,0.0,2.5
38.3,30.1,112.0,30,40,100,0.0,9.9,0.0,1.2
32.8,111.6,27.3,30,40,100,0.0,0.0,72.7,3.6
61.6,36.3,51.1,30,40,100,0.0,3.7,48.9,2.4
48.4,64.6,158.7,30,40,100,0.0,0.0,0.0,0.0
53.6,6.1,14.1,30,40,100,0.0,33.9,85.9,4.3
35.3,56.7,0.0,30,40,100,0.0,0.0,100.0,5.0
0.0,47.5,0.0,30,40,100,30.0,0.0,100.0,5.0
20.4,34.2,0.0,30,40,100,9.6,5.8,100.0,5.0
56.1,16.3,0.0,30,40,100,0.0,23.7,100.0,5.0
24.5,10.8,0.0,30,40,100,5.5,29.2,100.0,5.0
40.3,47.8,185.2,30,40,100,0.0,0.0,0.0,0.0
16.9,61.8,69.8,30,40,100,13.1,0.0,30.2,2.2
0.0,31.3,44.2,30,40,100,30.0,8.7,55.8,5.0
22.4,48.0,0.0,30,40,100,7.6,0.0,100.0,5.0
34.8,34.9,62.0,30,40,100,0.0,5.1,38.0,1.9
7.3,40.4,0.0,30,40,100,22.7,0.0,100.0,5.0
19.2,28.4,43.7,30,40,100,10.8,11.6,56.3,2.8
0.0,37.2,240.0,30,40,100,30.0,2.8,0.0,5.0
57.8,145.0,127.0,30,40,100,0.0,0.0,0.0,0.0
17.6,49.0,56.6,30,40,100,12.4,0.0,43.4,2.2
67.3,62.4,129.8,30,40,100,0.0,0.0,0.0,0.0
69.5,54.1,31.4,30,40,100,0.0,0.0,68.6,3.4
23.6,25.9,8.9,30,40,100,6.4,14.1,91.1,4.6
0.0,88.5,210.9,30,40,100,30.0,0.0,0.0,5.0
0.0,24.7,0.0,30,40,100,30.0,15.3,100.0,5.0
0.0,78.9,44.9,30,40,100,30.0,0.0,55.1,5.0
0.0,23.0,98.2,30,40,100,30.0,17.0,1.8,5.0
65.2,0.0,0.0,30,40,100,0.0,40.0,100.0,5.0
29.3,51.2,126.0,30,40,100,0.7,0.0,0.0,0.1
37.0,0.0,48.8,30,40,100,0.0,40.0,51.2,5.0
0.0,58.0,127.0,30,40,100,30.0,0.0,0.0,5.0
0.0,0.0,120.8,30,40,100,30.0,40.0,0.0,5.0
51.2,23.6,53.9,30,40,100,0.0,16.4,46.1,2.3
34.1,0.0,211.5,30,40,100,0.0,40.0,0.0,5.0
21.8,150.1,19.8,30,40,100,8.2,0.0,80.2,4.0
42.0,0.0,182.3,30,40,100,0.0,40.0,0.0,5.0
72.5,36.8,168.2,30,40,100,0.0,3.2,0.0,0.4
19.7,82.5,216.3,30,40,100,10.3,0.0,0.0,1.7
27.9,78.2,87.5,30,40,100,2.1,0.0,12.5,0.6
31.4,70.7,9.9,30,40,100,0.0,0.0,90.1,4.5
94.1,23.7,241.0,30,40,100,0.0,16.3,0.0,2.0
0.0,90.8,46.5,30,40,100,30.0,0.0,53.5,5.0
45.4,73.2,7.9,30,40,100,0.0,0.0,92.1,4.6
22.7,45.0,58.2,30,40,100,7.3,0.0,41.8,2.1
42.1,46.1,0.0,30,40,100,0.0,0.0,100.0,5.0
7.2,24.2,115.9,30,40,100,22.8,15.8,0.0,3.8
24.6,0.0,24.7,30,40,100,5.4,40.0,75.3,5.0
46.2,86.2,50.3,30,40,100,0.0,0.0,49.7,2.5
114.6,89.3,151.5,30,40,100,0.0,0.0,0.0,0.0
49.0,0.9,123.8,30,40,100,0.0,39.1,0.0,4.9
1.8,30.3,74.8,30,40,100,28.2,9.7,25.2,4.7
13.9,30.7,87.3,30,40,100,16.1,9.3,12.7,2.7
13.0,35.1,74.5,30,40,100,17.0,4.9,25.5,2.8
0.0,39.0,38.7,30,40,100,30.0,1.0,61.3,5.0
16.6,74.6,73.3,30,40,100,13.4,0.0,26.7,2.2
46.8,6.4,113.1,30,40,100,0.0,33.6,0.0,4.2
0.0,2.4,63.3,30,40,100,30.0,37.6,36.7,5.0
55.8,86.2,107.3,30,40,100,0.0,0.0,0.0,0.0
39.8,17.8,6.0,30,40,100,0.0,22.2,94.0,4.7
5.0,0.0,24.8,30,40,100,25.0,40.0,75.2,5.0
21.9,16.9,14.3,30,40,100,8.1,23.1,85.7,4.3
71.5,23.2,27.9,30,40,100,0.0,16.8,72.1,3.6
46.8,99.0,177.3,30,40,100,0.0,0.0,0.0,0.0
26.2,73.7,132.0,30,40,100,3.8,0.0,0.0,0.6
19.2,82.6,0.0,30,40,100,10.8,0.0,100.0,5.0
28.1,69.4,108.8,30,40,100,1.9,0.0,0.0,0.3
